Campaign_ID,Campaign_Name,Channel,Target_Segment,Impressions,Clicks,Conversions,Deposits,Revenue_USD,Start_Date,End_Date
C014,Early Bird Bonus,Affiliate,Returning Users,31486,6572,1836,1836,41813.13,2025-06-16,2025-06-28
C002,Bet & Chill,Affiliate,Churned Users,41995,2373,2373,823,29278.86,2025-06-06,2025-06-15
C013,Mega Multiplier,Social Media,New Users,31967,7299,3510,3510,44087.95,2025-06-14,2025-06-26
C007,Instant Win Promo,Social Media,High Rollers,32168,1975,1975,1975,48210.45,2025-06-14,2025-06-27
C010,Early Bird Bonus,SMS,Returning Users,28351,6818,5301,5301,3979.28,2025-06-07,2025-06-16
C013,Flash Bet Boost,Social Media,Returning Users,22777,1165,1165,1165,8802.56,2025-06-05,2025-06-19
C016,Big Match Bonus,Push Notification,High Rollers,13455,9671,4990,4990,45070.88,2025-06-05,2025-06-12
C014,High Roller Heaven,SMS,New Users,23083,4701,4701,740,48875.3,2025-06-24,2025-07-01
C011,Spin & Win,Email,Casual Bettors,22203,1494,1494,60,35576.52,2025-06-12,2025-06-23
C010,Weekend Frenzy,Push Notification,Returning Users,1365,1179,1179,1179,29020.58,2025-06-20,2025-07-02
C006,Deposit Doubler,Affiliate,Churned Users,6883,5230,2864,2864,42267.7,2025-06-09,2025-06-21
C004,Late Night Thrill,Affiliate,Returning Users,3214,3214,411,411,34534.4,2025-06-25,2025-07-06
C001,Refer & Earn,Push Notification,Casual Bettors,38869,1253,490,490,47778.39,2025-06-11,2025-06-24
C007,High Roller Heaven,Social Media,High Rollers,28562,1377,57,57,10868.73,2025-06-15,2025-06-27
C009,Goal Galore,Social Media,New Users,13795,4862,4862,4053,32166.76,2025-06-01,2025-06-08
C008,Weekend Frenzy,Social Media,High Rollers,26112,4825,4825,3330,25436.05,2025-06-29,2025-07-08
C005,Mega Multiplier,Affiliate,High Rollers,9018,6313,6313,6313,8458.43,2025-06-14,2025-06-25
C019,VIP Reload,Push Notification,New Users,9619,2276,1101,1101,11860.46,2025-06-15,2025-06-25
C010,Instant Win Promo,Social Media,High Rollers,20815,4511,1805,1805,26946.82,2025-06-24,2025-07-03
C011,VIP Reload,SMS,High Rollers,21094,8137,514,514,681.23,2025-06-05,2025-06-16
C015,Flash Bet Boost,Affiliate,Returning Users,41004,1558,1558,1558,20044.41,2025-06-20,2025-07-01
C006,Instant Win Promo,Push Notification,Churned Users,6116,6116,541,541,24954.55,2025-06-30,2025-07-08
C015,Goal Galore,Push Notification,New Users,40590,1764,1764,942,4792.62,2025-06-04,2025-06-17
C005,Midweek Madness,Push Notification,Returning Users,25828,401,401,401,46631.92,2025-06-06,2025-06-17
C019,High Roller Heaven,Push Notification,Casual Bettors,24152,5082,806,806,15057.46,2025-06-16,2025-06-24
C019,Instant Win Promo,Email,Returning Users,48852,2020,2020,2020,15545.4,2025-06-24,2025-07-05
C010,Spin & Win,SMS,Returning Users,2895,2530,2530,2530,25118.19,2025-06-22,2025-07-05
C012,Goal Galore,Email,High Rollers,44323,5215,1915,1064,47689.72,2025-06-12,2025-06-21
C004,Flash Bet Boost,Social Media,Churned Users,20481,7156,2068,2068,35516.92,2025-06-22,2025-07-01
C018,Midweek Madness,Email,Returning Users,26216,4204,1652,1652,32554.05,2025-06-14,2025-06-22
C016,Weekend Frenzy,Email,Casual Bettors,25842,2670,2670,2670,48175.31,2025-06-30,2025-07-11
C008,Deposit Doubler,Affiliate,High Rollers,24040,9085,4000,4000,17955.42,2025-06-18,2025-06-25
C004,Loyalty Bonus,Push Notification,Returning Users,20284,9452,1667,1667,8762.66,2025-06-19,2025-07-02
C012,Spin & Win,Email,Casual Bettors,19112,9753,4022,1527,31349.03,2025-06-02,2025-06-14
C002,Welcome Bonus,Push Notification,New Users,44405,7464,656,656,24200.17,2025-06-26,2025-07-03
C004,Late Night Thrill,SMS,Returning Users,32369,9672,6074,105,445.99,2025-06-01,2025-06-15
C005,Goal Galore,Email,New Users,40095,5637,5637,2740,24349.23,2025-06-17,2025-06-27
C003,Comeback Offer,Affiliate,New Users,26561,4708,3905,3905,42647.73,2025-06-03,2025-06-17
C009,Early Bird Bonus,Affiliate,Casual Bettors,33866,3957,3913,3913,13164.2,2025-06-26,2025-07-04
C018,Deposit Doubler,Social Media,High Rollers,12380,6182,676,676,24372.82,2025-06-19,2025-06-28
C011,Mega Multiplier,Email,Churned Users,6459,6459,1532,1532,5091.2,2025-06-29,2025-07-13
C003,Midweek Madness,SMS,Churned Users,27200,766,766,766,25432.12,2025-06-08,2025-06-16
C002,Weekend Frenzy,Push Notification,Returning Users,2815,2815,2753,2753,37610.26,2025-06-09,2025-06-16
C009,Loyalty Bonus,Email,Casual Bettors,42797,5346,2641,2641,7409.72,2025-06-15,2025-06-27
C014,Deposit Doubler,Social Media,New Users,42537,9485,5478,2472,8987.74,2025-06-20,2025-06-30
C004,Goal Galore,Affiliate,Returning Users,18779,590,590,590,17178.42,2025-06-08,2025-06-20
C009,Deposit Doubler,Email,High Rollers,45291,8067,7635,1902,33735.26,2025-06-23,2025-07-07
C013,Instant Win Promo,Social Media,Churned Users,32713,4008,1974,442,7717.58,2025-06-22,2025-07-05
C018,Goal Galore,SMS,Churned Users,46395,6885,1449,1386,21056.88,2025-06-14,2025-06-26
C015,Loyalty Bonus,Push Notification,New Users,34506,3142,3142,151,30128.67,2025-06-30,2025-07-08
C010,Flash Bet Boost,SMS,Returning Users,41689,6990,6173,3347,13112.12,2025-06-01,2025-06-09
C016,Instant Win Promo,SMS,Returning Users,17196,9653,2854,2854,19789.65,2025-06-26,2025-07-09
C012,High Roller Heaven,Push Notification,Churned Users,25807,6646,4117,4117,47607.0,2025-06-02,2025-06-11
C020,Bet & Chill,Email,High Rollers,18441,1192,1120,710,43529.0,2025-06-21,2025-06-29
C005,Refer & Earn,Push Notification,Casual Bettors,28687,8491,7088,5476,24055.42,2025-06-13,2025-06-24
C002,Midweek Madness,Social Media,New Users,24717,9493,4167,988,37751.17,2025-06-25,2025-07-04
C010,Goal Galore,SMS,Churned Users,15954,6792,6398,6393,13962.45,2025-06-13,2025-06-26
C001,Late Night Thrill,Push Notification,Churned Users,35004,6525,2824,338,1805.57,2025-06-12,2025-06-24
C007,Instant Win Promo,Affiliate,Returning Users,33835,495,495,495,39884.78,2025-06-12,2025-06-20
C017,Late Night Thrill,Push Notification,New Users,6652,6652,1748,1748,30299.21,2025-06-20,2025-06-28
C016,Bet & Chill,Push Notification,Churned Users,18694,685,685,685,34512.95,2025-06-16,2025-06-25
C003,Early Bird Bonus,Social Media,Churned Users,14749,5758,992,992,12372.4,2025-06-12,2025-06-21
C014,VIP Reload,SMS,Churned Users,41051,4040,4040,326,22770.56,2025-06-06,2025-06-19
C010,Deposit Doubler,Social Media,New Users,33217,5348,1800,1800,20944.93,2025-06-26,2025-07-10
C007,Weekend Frenzy,Social Media,Churned Users,30575,6007,2492,2492,12883.91,2025-06-11,2025-06-18
C017,Midweek Madness,Affiliate,Churned Users,23097,6261,3469,3415,6450.26,2025-06-20,2025-07-02
C006,Spin & Win,Social Media,Returning Users,42075,338,338,338,10083.28,2025-06-27,2025-07-04
C004,Big Match Bonus,Social Media,High Rollers,39545,5353,3140,3140,43309.34,2025-06-14,2025-06-23
C017,Bet & Chill,Affiliate,Casual Bettors,10338,1051,875,875,15861.97,2025-06-29,2025-07-13
C009,Lucky Draw,Email,New Users,40737,4032,4032,3666,43965.1,2025-06-02,2025-06-12
C004,Comeback Offer,Social Media,Casual Bettors,47796,2636,2636,2636,24643.21,2025-06-30,2025-07-14
C007,Cashback Carnival,Push Notification,Churned Users,43889,4306,1720,1720,36873.34,2025-06-20,2025-07-01
C002,VIP Reload,Social Media,High Rollers,49304,854,854,854,37286.28,2025-06-17,2025-06-25
C017,Deposit Doubler,SMS,Returning Users,41304,936,332,332,32608.74,2025-06-24,2025-07-03
C008,Late Night Thrill,Push Notification,Returning Users,48148,5848,5848,5143,2552.83,2025-06-08,2025-06-22
C015,Welcome Bonus,Push Notification,New Users,31399,2589,2589,2589,24806.38,2025-06-02,2025-06-09
C015,Bet & Chill,Email,High Rollers,21839,1643,1643,1643,41879.39,2025-06-02,2025-06-10
C008,Midweek Madness,SMS,New Users,47349,7134,6854,1686,31387.91,2025-06-07,2025-06-15
C016,Instant Win Promo,SMS,Returning Users,20834,804,804,804,29958.56,2025-06-26,2025-07-03
C019,Goal Galore,SMS,Churned Users,17322,5193,1232,1164,8735.29,2025-06-14,2025-06-26
C011,VIP Reload,Social Media,New Users,40104,1644,1136,1136,37635.98,2025-06-05,2025-06-13
C002,Loyalty Bonus,Social Media,High Rollers,12342,2375,2357,2357,5056.67,2025-06-22,2025-07-04
C017,Mega Multiplier,Push Notification,New Users,31380,8891,7951,5570,11472.93,2025-06-11,2025-06-24
C016,Deposit Doubler,Email,Returning Users,43622,5301,5301,5301,7482.23,2025-06-02,2025-06-16
C015,Mega Multiplier,Social Media,New Users,26825,6731,6731,1151,28292.35,2025-06-18,2025-07-01
C013,Mega Multiplier,Social Media,Churned Users,12427,8535,469,469,31606.25,2025-06-23,2025-07-03
C015,Deposit Doubler,Email,Returning Users,30350,6958,3850,3850,8750.91,2025-06-17,2025-06-24
C004,Weekend Frenzy,SMS,New Users,42545,2689,2689,2680,12445.74,2025-06-09,2025-06-21
C016,Loyalty Bonus,Push Notification,Casual Bettors,30563,5697,1854,1854,4946.43,2025-06-09,2025-06-21
C012,Loyalty Bonus,Social Media,Casual Bettors,12254,5780,4637,1904,18989.67,2025-06-25,2025-07-05
C004,Instant Win Promo,Email,Returning Users,30982,7627,285,285,19676.67,2025-06-24,2025-07-04
C003,Early Bird Bonus,Email,Churned Users,32256,3528,1257,1257,959.93,2025-06-14,2025-06-26
C017,Early Bird Bonus,SMS,High Rollers,45692,7415,923,923,3444.68,2025-06-09,2025-06-20
C018,Refer & Earn,Affiliate,Churned Users,43759,9195,5405,5075,28417.15,2025-06-22,2025-06-30
C018,Deposit Doubler,Affiliate,New Users,40569,4430,2090,2090,43278.97,2025-06-12,2025-06-22
C017,Comeback Offer,Affiliate,Returning Users,24023,2018,2018,2018,5573.05,2025-06-20,2025-07-03
C012,Welcome Bonus,Affiliate,Casual Bettors,36600,6426,832,832,5952.34,2025-06-14,2025-06-26
C004,Bet & Chill,Social Media,High Rollers,10510,1900,1900,1900,10425.46,2025-06-06,2025-06-16
C012,Early Bird Bonus,Email,Returning Users,41521,4988,4988,4988,9315.64,2025-06-10,2025-06-19
C020,Lucky Draw,Push Notification,Returning Users,19303,3212,3212,3212,39799.05,2025-06-20,2025-07-01
C015,Deposit Doubler,Social Media,Returning Users,42082,615,615,615,29595.77,2025-06-06,2025-06-20
C016,Welcome Bonus,Affiliate,New Users,19059,5836,5792,189,9672.08,2025-06-15,2025-06-26
C005,Deposit Doubler,Push Notification,Casual Bettors,5917,2298,453,453,7963.24,2025-06-26,2025-07-07
C015,Bet & Chill,Push Notification,Casual Bettors,9979,8444,3105,3105,33842.07,2025-06-19,2025-06-27
C017,High Roller Heaven,Affiliate,Casual Bettors,18193,817,817,817,12778.54,2025-06-16,2025-06-23
C018,Bet & Chill,Push Notification,High Rollers,44262,3210,3210,731,39859.68,2025-06-21,2025-06-29
C005,Midweek Madness,Social Media,New Users,37703,632,625,495,14195.68,2025-06-20,2025-07-03
C013,Flash Bet Boost,SMS,Churned Users,29027,3521,3521,1228,39180.92,2025-06-29,2025-07-07
C019,Late Night Thrill,Social Media,Casual Bettors,6412,1213,1213,1001,29564.92,2025-06-17,2025-06-28
C013,Bet & Chill,Social Media,Churned Users,8578,7256,2661,2661,22262.73,2025-06-19,2025-07-02
C018,Comeback Offer,SMS,Returning Users,12535,1747,1747,1747,7947.48,2025-06-20,2025-06-27
C014,Deposit Doubler,Affiliate,Returning Users,39158,6665,4962,4945,11962.67,2025-06-11,2025-06-18
C004,Welcome Bonus,Affiliate,Returning Users,30756,2107,2107,1121,7514.47,2025-06-17,2025-06-30
C004,Weekend Frenzy,SMS,Casual Bettors,37369,6100,6100,2537,44431.89,2025-06-30,2025-07-11
C020,Bet & Chill,Social Media,Returning Users,17338,3055,3055,3055,18430.41,2025-06-28,2025-07-11
C020,Welcome Bonus,Email,New Users,42304,8646,2551,2551,21138.6,2025-06-25,2025-07-04
C019,Weekend Frenzy,Push Notification,Returning Users,30111,6230,4357,767,45427.71,2025-06-12,2025-06-22
C013,Late Night Thrill,Push Notification,Casual Bettors,23464,4910,277,277,38609.55,2025-06-09,2025-06-21
C012,Late Night Thrill,Push Notification,New Users,23751,3432,3432,3432,15967.46,2025-06-09,2025-06-16
C007,Early Bird Bonus,Email,Casual Bettors,21703,2705,2705,2705,14724.23,2025-06-08,2025-06-20
C012,Welcome Bonus,Social Media,Returning Users,4465,1029,1029,1029,1989.53,2025-06-28,2025-07-07
C004,Big Match Bonus,Affiliate,New Users,45088,1456,1456,1456,35155.67,2025-06-03,2025-06-14
C002,Bet & Chill,SMS,Returning Users,2310,2310,2310,1855,45222.71,2025-06-24,2025-07-03
C002,Refer & Earn,Push Notification,New Users,48732,3792,1646,1646,12713.41,2025-06-28,2025-07-07
C005,Flash Bet Boost,Email,Churned Users,49768,7495,3844,3844,4464.96,2025-06-28,2025-07-10
C010,Bet & Chill,SMS,New Users,23103,5986,5570,3000,35619.3,2025-06-20,2025-06-27
C010,Welcome Bonus,Social Media,Churned Users,26212,7802,4611,98,28279.24,2025-06-19,2025-06-26
C009,Big Match Bonus,Email,Returning Users,36616,5607,556,409,25312.82,2025-06-27,2025-07-11
C013,Bet & Chill,Email,New Users,9281,3045,1621,1621,20467.24,2025-06-07,2025-06-20
C007,Big Match Bonus,SMS,Casual Bettors,25317,3724,2825,1701,48825.74,2025-06-24,2025-07-03
C005,Mega Multiplier,SMS,New Users,47692,9168,4833,3119,10197.06,2025-06-22,2025-06-30
C010,Loyalty Bonus,Push Notification,New Users,31354,381,381,381,2030.34,2025-06-18,2025-06-27
C010,Loyalty Bonus,Social Media,New Users,2937,128,128,128,8825.52,2025-06-05,2025-06-18
C006,Welcome Bonus,SMS,High Rollers,23061,4604,4392,4392,23403.76,2025-06-15,2025-06-28
C019,Flash Bet Boost,Push Notification,Casual Bettors,8805,7909,763,763,522.22,2025-06-19,2025-07-01
C008,Comeback Offer,Push Notification,New Users,49458,8838,5776,5776,11390.18,2025-06-06,2025-06-19
C001,Early Bird Bonus,SMS,New Users,42314,2622,2622,2622,12096.95,2025-06-26,2025-07-08
C017,Spin & Win,Email,Returning Users,27237,1719,530,530,4506.78,2025-06-02,2025-06-09
C007,Comeback Offer,Email,Casual Bettors,2463,2463,490,490,29017.12,2025-06-30,2025-07-08
C014,Goal Galore,Email,New Users,45444,6867,5657,5657,47620.15,2025-06-13,2025-06-21
C017,Late Night Thrill,Push Notification,New Users,42218,6562,2596,2194,33128.3,2025-06-18,2025-06-26
C009,Bet & Chill,Email,New Users,3194,3194,2203,2203,43642.1,2025-06-13,2025-06-24
C017,High Roller Heaven,Social Media,Churned Users,41259,6350,6350,691,23827.56,2025-06-25,2025-07-07
C005,Comeback Offer,Email,High Rollers,16202,3451,3451,3451,22627.68,2025-06-17,2025-06-29
C020,Spin & Win,Email,Casual Bettors,32394,224,224,41,47588.34,2025-06-12,2025-06-20
C008,Instant Win Promo,Push Notification,Churned Users,37140,8303,1921,1383,183.18,2025-06-10,2025-06-22
C006,Weekend Frenzy,Affiliate,New Users,43890,5589,2962,2962,14085.73,2025-06-14,2025-06-26
C011,Welcome Bonus,Social Media,Casual Bettors,26042,7227,7227,124,8789.02,2025-06-04,2025-06-15
C019,Welcome Bonus,Push Notification,Churned Users,3865,3117,3117,2587,31212.63,2025-06-20,2025-07-04
C004,Loyalty Bonus,Social Media,High Rollers,34459,5323,5323,2124,20168.44,2025-06-17,2025-06-28
C018,Mega Multiplier,Social Media,Churned Users,37594,123,123,123,854.59,2025-06-28,2025-07-07
C001,Midweek Madness,Email,Returning Users,34432,351,351,351,30922.48,2025-06-23,2025-07-07
C013,Early Bird Bonus,Social Media,New Users,4274,4274,1266,1266,18074.39,2025-06-05,2025-06-12
C014,Spin & Win,Email,Churned Users,12919,5816,5334,5334,42954.28,2025-06-14,2025-06-25
C001,Lucky Draw,Social Media,High Rollers,14173,5969,401,401,21838.74,2025-06-09,2025-06-19
C011,Bet & Chill,Affiliate,New Users,46897,8633,3291,3291,3932.32,2025-06-01,2025-06-11
C017,Refer & Earn,Social Media,Returning Users,49372,1765,1765,597,49496.31,2025-06-08,2025-06-22
C004,Refer & Earn,SMS,Returning Users,12590,6983,1554,1554,3571.03,2025-06-16,2025-06-23
C012,Refer & Earn,Email,Churned Users,34412,3735,1232,70,37999.88,2025-06-08,2025-06-21
C010,Late Night Thrill,Affiliate,New Users,18408,9725,6481,2137,36890.35,2025-06-27,2025-07-08
C006,Comeback Offer,Email,Churned Users,17636,4522,554,554,30794.41,2025-06-21,2025-07-05
C001,Mega Multiplier,Affiliate,Returning Users,28623,957,957,86,32495.74,2025-06-02,2025-06-11
C007,Bet & Chill,Email,Casual Bettors,41599,6462,4439,79,10247.43,2025-06-09,2025-06-18
C016,Mega Multiplier,SMS,Churned Users,32724,7661,2436,2436,16783.77,2025-06-23,2025-07-06
C014,Comeback Offer,SMS,Casual Bettors,35650,5882,5882,2789,47274.27,2025-06-07,2025-06-17
C020,Loyalty Bonus,Affiliate,New Users,33997,1401,1401,1401,45701.07,2025-06-01,2025-06-09
C020,Flash Bet Boost,Push Notification,Returning Users,47256,4653,3966,3966,15047.58,2025-06-29,2025-07-11
C006,Weekend Frenzy,Email,Churned Users,34422,3739,355,355,33756.48,2025-06-20,2025-07-03
C005,VIP Reload,Push Notification,Churned Users,13846,3356,3356,2069,991.81,2025-06-20,2025-06-30
C018,Big Match Bonus,Social Media,Churned Users,22669,8565,6357,6357,7324.9,2025-06-05,2025-06-17
C015,Bet & Chill,SMS,New Users,4398,4398,2738,1552,24780.91,2025-06-02,2025-06-11
C006,High Roller Heaven,Email,New Users,13768,8199,3141,3141,44233.25,2025-06-10,2025-06-24
C019,Mega Multiplier,SMS,High Rollers,31602,5202,3164,3164,44441.59,2025-06-08,2025-06-22
C001,Comeback Offer,Social Media,Churned Users,11156,268,268,268,45304.76,2025-06-24,2025-07-06
C001,High Roller Heaven,Affiliate,New Users,25076,8433,7079,6486,42612.48,2025-06-24,2025-07-04
C013,Weekend Frenzy,Email,Returning Users,30615,1972,1970,1337,22151.88,2025-06-09,2025-06-17
C003,Midweek Madness,Email,New Users,43371,3222,1226,1226,40201.72,2025-06-17,2025-06-26
C010,Loyalty Bonus,Email,New Users,25559,2450,2450,2450,25176.94,2025-06-26,2025-07-03
C003,Spin & Win,Affiliate,Churned Users,38277,6584,301,301,22535.95,2025-06-07,2025-06-14
C009,Midweek Madness,SMS,Casual Bettors,15895,5239,3622,2964,3789.63,2025-06-26,2025-07-09
C008,Spin & Win,Affiliate,Returning Users,11210,6717,5741,5038,31491.16,2025-06-18,2025-06-26
C003,Midweek Madness,SMS,Casual Bettors,49852,6285,6285,70,30181.29,2025-06-15,2025-06-25
C013,VIP Reload,Email,High Rollers,25770,2364,2364,2364,20014.44,2025-06-16,2025-06-23
C006,Spin & Win,Affiliate,Churned Users,36141,7404,557,394,20151.2,2025-06-21,2025-06-28
C013,Early Bird Bonus,Social Media,Casual Bettors,26015,7948,6433,185,18362.4,2025-06-20,2025-06-27
C020,Flash Bet Boost,Affiliate,New Users,32974,4658,4658,937,20917.66,2025-06-11,2025-06-20
C020,Midweek Madness,SMS,New Users,3662,1840,1840,1840,13505.87,2025-06-19,2025-07-01
C012,Lucky Draw,Email,High Rollers,35690,1348,1348,1348,23706.78,2025-06-22,2025-07-04
C013,Cashback Carnival,SMS,High Rollers,47991,4205,4205,2427,27034.77,2025-06-25,2025-07-04
C002,Late Night Thrill,Push Notification,Returning Users,6898,6898,1475,1475,28070.73,2025-06-19,2025-06-27
C016,Big Match Bonus,Email,Returning Users,49819,4107,4107,4001,44331.01,2025-06-28,2025-07-10
C006,High Roller Heaven,Social Media,Churned Users,1455,1455,1455,1455,20930.05,2025-06-26,2025-07-07
C019,Goal Galore,Social Media,High Rollers,3649,2003,2003,2003,8706.29,2025-06-24,2025-07-06
C013,Goal Galore,Push Notification,Churned Users,36762,2096,2096,2096,43494.67,2025-06-04,2025-06-14
C017,Loyalty Bonus,SMS,Casual Bettors,49749,284,284,284,13165.71,2025-06-24,2025-07-03
C009,Flash Bet Boost,Social Media,Returning Users,10568,8066,3963,547,28129.66,2025-06-28,2025-07-07
C017,Midweek Madness,SMS,Churned Users,7130,119,119,119,34993.82,2025-06-06,2025-06-16
C002,Deposit Doubler,Email,High Rollers,28256,7244,3011,3011,15049.51,2025-06-15,2025-06-29
C019,Goal Galore,Affiliate,Casual Bettors,47369,3463,3463,3463,33692.87,2025-06-24,2025-07-05
C019,Cashback Carnival,Email,Returning Users,25284,5369,1849,1849,2978.99,2025-06-16,2025-06-26
C007,Goal Galore,SMS,Churned Users,31232,7825,2466,769,49582.11,2025-06-25,2025-07-04
C010,Flash Bet Boost,Push Notification,High Rollers,45053,8951,7721,3705,32134.2,2025-06-27,2025-07-11
C010,High Roller Heaven,Email,Churned Users,45890,9827,3414,1240,3436.86,2025-06-22,2025-07-05
C020,Loyalty Bonus,Social Media,Returning Users,44366,1784,1784,1291,18385.38,2025-06-21,2025-06-30
C009,Refer & Earn,Email,Casual Bettors,48465,5642,3558,1108,16239.61,2025-06-19,2025-06-28
C017,Spin & Win,Email,New Users,44150,9985,4180,4180,48501.17,2025-06-18,2025-06-28
C015,Early Bird Bonus,Email,Casual Bettors,46786,7534,2497,2497,47834.61,2025-06-18,2025-06-29
C002,Instant Win Promo,Push Notification,Churned Users,39800,4795,1250,1250,22453.16,2025-06-20,2025-07-02
